1|0|0|150.0|150.0|150.0|269.0|302.0|98.0|2.7648242|2.2721245|6.4668946|266.32214|297.32013|103.05524|199.9225|20.0|3.4589|0.0|705822.0|
1|0|1|269.0|302.0|98.0|1069.0|557.0|226.0|0.0|0.0|0.0|0.0|0.0|0.0|849.358|50.0|4.1689|705822.0|0.0|
1|0|2|1069.0|557.0|226.0|1861.0|1822.0|77.0|-3.7941387|3.7892451|34.267418|1838.5387|1795.9736|81.596504|1499.8967|80.0|4.3037|0.0|713677.0|
1|1|0|150.0|150.0|150.0|948.0|437.0|204.0|0.0|0.0|0.0|0.0|0.0|0.0|849.7582|20.0|5.4425|714680.0|0.0|
1|1|1|948.0|437.0|204.0|1689.0|1741.0|213.0|0.0|0.0|0.0|0.0|0.0|0.0|1499.8593|50.0|4.9541|0.0|0.0|
1|1|2|1689.0|1741.0|213.0|1786.0|1852.0|78.0|-6.8223157|-7.3222237|28.159828|1767.6492|1831.4854|89.64178|199.8875|80.0|1.8068|0.0|722784.0|
1|2|0|150.0|150.0|150.0|1626.0|400.0|246.0|0.0|0.0|0.0|0.0|0.0|0.0|1500.0973|20.0|6.248|723663.0|0.0|
1|2|1|1626.0|400.0|246.0|1826.0|401.0|248.0|0.0|0.0|0.0|0.0|0.0|0.0|200.0125|50.0|2.322|0.0|0.0|
1|2|2|1826.0|401.0|248.0|1842.0|1238.0|102.0|-26.331215|6.5857863|25.396135|1815.0944|1214.5363|112.35415|849.7888|80.0|3.5388|0.0|730879.0|
1|3|0|150.0|150.0|150.0|335.0|201.0|93.0|0.0|0.0|0.0|0.0|0.0|0.0|200.1874|20.0|3.4607|731762.0|0.0|
1|3|1|335.0|201.0|93.0|1165.0|377.0|139.0|0.0|0.0|0.0|0.0|0.0|0.0|849.7011|50.0|4.1694|0.0|0.0|
1|3|2|1165.0|377.0|139.0|1534.0|1827.0|248.0|2.638061|-0.78615427|39.169506|1527.033|1788.4702|245.04303|1500.1807|80.0|4.3039|0.0|741702.0|
1|4|0|150.0|150.0|150.0|155.0|1000.0|144.0|0.0|0.0|0.0|0.0|0.0|0.0|850.0359|20.0|5.443|742879.0|0.0|
1|4|1|155.0|1000.0|144.0|1653.0|1067.0|103.0|-16.40207|-11.674332|-1.8520564|1654.8762|1056.1432|86.04838|1500.058|50.0|4.9543|0.0|750884.0|
1|4|2|1653.0|1067.0|103.0|1778.0|1223.0|110.0|-26.148079|-6.5041695|-18.725603|1777.4208|1248.4058|89.2422|200.025|80.0|1.8075|750884.0|767731.0|
1|5|0|150.0|150.0|150.0|1124.0|1287.0|59.0|0.0|0.0|0.0|0.0|0.0|0.0|1499.9087|20.0|6.2478|0.0|0.0|
1|5|1|1124.0|1287.0|59.0|1240.0|1288.0|222.0|0.0|0.0|0.0|0.0|0.0|0.0|200.065|50.0|2.3223|0.0|0.0|
1|5|2|1240.0|1288.0|222.0|1881.0|1833.0|101.0|10.86703|-22.903059|23.485634|1878.4407|1798.6814|97.85346|850.0276|80.0|3.5392|0.0|835429.0|
1|6|0|150.0|150.0|150.0|166.0|349.0|151.0|0.0|0.0|0.0|0.0|0.0|0.0|199.6447|20.0|3.4571|837439.0|0.0|
1|6|1|166.0|349.0|151.0|807.0|904.0|91.0|10.286832|-6.243232|18.25636|800.9266|883.5915|95.96969|850.0035|50.0|4.1699|0.0|844686.0|
1|6|2|807.0|904.0|91.0|1917.0|1905.0|213.0|5.529748|-15.131411|31.321873|1904.1863|1873.3264|204.44487|1499.6616|80.0|4.3035|844686.0|856498.0|
1|7|0|150.0|150.0|150.0|211.0|992.0|251.0|0.0|0.0|0.0|0.0|0.0|0.0|850.227|20.0|5.4433|857847.0|0.0|
1|7|1|211.0|992.0|251.0|1482.0|1762.0|46.0|-20.366116|8.948048|7.1993713|1464.9728|1772.9708|34.321304|1500.122|50.0|4.9543|0.0|876953.0|
1|7|2|1482.0|1762.0|46.0|1619.0|1854.0|159.0|-12.435806|27.423132|21.592226|1585.3242|1867.1598|150.89671|200.005|80.0|1.8074|876953.0|890701.0|
1|8|0|150.0|150.0|150.0|680.0|1553.0|153.0|0.0|0.0|0.0|0.0|0.0|0.0|1499.7726|20.0|6.2477|892673.0|0.0|
1|8|1|680.0|1553.0|153.0|823.0|1679.0|92.0|0.0|0.0|0.0|0.0|0.0|0.0|200.115|50.0|2.3226|0.0|0.0|
1|8|2|823.0|1679.0|92.0|1666.0|1693.0|200.0|-17.403797|-18.41654|25.602442|1643.159|1674.4932|179.1833|850.0053|80.0|3.5392|0.0|931408.0|
