1|0|0|150.0|150.0|150.0|269.0|302.0|98.0|0.0|0.0|0.0|0.0|0.0|0.0|199.9225|20.0|3.4589|604484.0|0.0|
1|0|1|269.0|302.0|98.0|1069.0|557.0|226.0|-2.582955|-1.9519314|20.103846|1050.8295|550.0795|219.95143|849.358|50.0|4.1689|0.0|616660.0|
1|0|2|1069.0|557.0|226.0|1861.0|1822.0|77.0|-17.574211|12.084021|31.812746|1826.1896|1806.554|81.07202|1499.8967|80.0|4.3037|616660.0|624028.0|
1|1|0|150.0|150.0|150.0|948.0|437.0|204.0|0.98054355|4.1592607|7.8441496|939.28204|437.6712|205.8271|849.7582|20.0|5.4425|625944.0|633326.0|
1|1|1|948.0|437.0|204.0|1689.0|1741.0|213.0|6.600667|2.7586148|22.85255|1681.4976|1718.9402|218.5223|1499.8593|50.0|4.9541|633326.0|642256.0|
1|1|2|1689.0|1741.0|213.0|1786.0|1852.0|78.0|12.596745|27.242096|24.566685|1780.5228|1858.5596|115.83258|199.8875|80.0|1.8068|642256.0|643392.0|
1|2|0|150.0|150.0|150.0|1626.0|400.0|246.0|3.435385|-2.8348446|8.662903|1617.855|395.2037|248.35336|1500.0973|20.0|6.248|648945.0|683823.0|
1|2|1|1626.0|400.0|246.0|1826.0|401.0|248.0|22.903275|-7.315161|5.4137874|1820.395|393.5423|270.81113|200.0125|50.0|2.322|683823.0|687298.0|
1|2|2|1826.0|401.0|248.0|1842.0|1238.0|102.0|22.959726|-16.253422|24.548428|1864.7478|1210.6603|90.641075|849.7888|80.0|3.5388|687298.0|730888.0|
1|3|0|150.0|150.0|150.0|335.0|201.0|93.0|-0.80803496|-2.2345147|5.954303|329.63602|197.50952|93.37939|200.1874|20.0|3.4607|817781.0|821969.0|
1|3|1|335.0|201.0|93.0|1165.0|377.0|139.0|2.3930833|-7.01932|18.185589|1148.7166|366.02036|138.89917|849.7011|50.0|4.1694|821969.0|827464.0|
1|3|2|1165.0|377.0|139.0|1534.0|1827.0|248.0|7.262722|-7.844775|36.144142|1533.9097|1790.2611|239.57787|1500.1807|80.0|4.3039|827464.0|833919.0|
1|4|0|150.0|150.0|150.0|155.0|1000.0|144.0|7.4906135|6.481515|-0.27488518|162.45412|1000.2771|150.52336|850.0359|20.0|5.443|834985.0|839758.0|
1|4|1|155.0|1000.0|144.0|1653.0|1067.0|103.0|-6.772012|-23.11092|-5.560012|1659.3575|1044.4763|95.05306|1500.058|50.0|4.9543|839758.0|887192.0|
1|4|2|1653.0|1067.0|103.0|1778.0|1223.0|110.0|-7.785593|-33.48234|15.536136|1780.5667|1202.4373|78.47794|200.025|80.0|1.8075|887192.0|892052.0|
1|5|0|150.0|150.0|150.0|1124.0|1287.0|59.0|0.82506657|6.212798|6.3540616|1117.4875|1284.6473|64.63087|1499.9087|20.0|6.2478|896292.0|938967.0|
1|5|1|1124.0|1287.0|59.0|1240.0|1288.0|222.0|4.2861166|-23.00252|7.901267|1232.2871|1264.894|217.93272|200.065|50.0|2.3223|938967.0|946510.0|
1|5|2|1240.0|1288.0|222.0|1881.0|1833.0|101.0|-28.665806|-16.295319|21.994486|1856.9149|1820.5994|72.06635|850.0276|80.0|3.5392|946510.0|951876.0|
1|6|0|150.0|150.0|150.0|166.0|349.0|151.0|1.7878199|-2.0425076|6.3722067|167.42958|342.5019|149.07541|199.6447|20.0|3.4571|953501.0|963302.0|
1|6|1|166.0|349.0|151.0|807.0|904.0|91.0|11.76841|-0.43364334|15.892478|800.7318|887.94965|100.71341|850.0035|50.0|4.1699|963302.0|969513.0|
1|6|2|807.0|904.0|91.0|1917.0|1905.0|213.0|19.639242|-7.7417064|26.318102|1909.6108|1872.884|220.22783|1499.6616|80.0|4.3035|969513.0|976004.0|
1|7|0|150.0|150.0|150.0|211.0|992.0|251.0|-1.5583835|-3.4410362|8.39493|209.12587|984.2006|246.4832|850.227|20.0|5.4433|977820.0|982911.0|
1|7|1|211.0|992.0|251.0|1482.0|1762.0|46.0|12.157796|-19.407497|-2.0901616|1495.6759|1743.5122|46.05353|1500.122|50.0|4.9543|982911.0|989883.0|
1|7|2|1482.0|1762.0|46.0|1619.0|1854.0|159.0|36.029907|-9.051615|11.987949|1614.5131|1817.74|172.74321|200.005|80.0|1.8074|989883.0|993990.0|
1|8|0|150.0|150.0|150.0|680.0|1553.0|153.0|-3.0937936|0.70137036|7.4437814|674.4305|1547.1477|152.54782|1499.7726|20.0|6.2477|996298.0|1005345.0|
1|8|1|680.0|1553.0|153.0|823.0|1679.0|92.0|-5.197524|-1.7599493|21.06823|805.38824|1666.3016|93.59989|200.115|50.0|2.3226|1005345.0|1007176.0|
1|8|2|823.0|1679.0|92.0|1666.0|1693.0|200.0|-0.13765836|-32.694435|14.315328|1652.4319|1660.0825|197.5061|850.0053|80.0|3.5392|1007176.0|1022018.0|
